EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,NonShootingPenaltyNonTakeFouls,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChancePointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyDefPoss,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,HeaveAttempts,LostBallSteals,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceTurnovers,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Charge Fouls,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101108-101142-1885-2406-2584,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Caron Butler, Willie Green","Paul, Turiaf, Odom, Butler, Green",101108-101142-1885-2406-2584,LAC,193.0,1,3.0,6.0,6.0,6.0,12.0,1.0,3.0,1.0,3.0,2.0,6.0,2.0,6.0,9.0,2.0,6.0,2.0,6.0,2.0,1.0,1.0,,2.0,,1.0,1.0,5.0,2.0,2.0,2.0,4.0,,4.0,6.0,6.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2727272727272727,0.2727272727272727,1.0,,,,89.53367875647668,17.333333333333332,14.833333333333334,16.5,14.166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4733611111111111,0.4733611111111111,,,1.0,8.966666666666667,1.0,-3.0,,1.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,24.166666666666668,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,4.0,,,,1.0,,0.25,,,0.3333333333333333,0.5714285714285714,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,0.2222222222222222,0.3333333333333333,2.0,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,0.5,,,,,0.5,,,,2.0,,,2.0,,1.0,,1.0,,,,3.0,1.0,,,,2.0,2.0,,0.75,1.0,,0.14285714285714285,,,,,0.5,,0.2222222222222222,,0.4782,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2440-255,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Matt Barnes, Grant Hill","Paul, Turiaf, Odom, Barnes, Hill",101108-101142-1885-2440-255,LAC,243.0,1,4.0,9.0,8.0,1.0,17.0,1.0,4.0,,,2.0,8.0,2.0,6.0,9.0,,1.0,,,,,,,,1.0,,2.0,5.0,,2.0,1.0,2.0,1.0,4.0,,1.0,,,0.25,,0.2222222222222222,,0.3,,,1.0,0.5,1.0,100.74074074074075,16.444444444444443,11.875,15.555555555555555,10.125,0.4444444444444444,0.25,0.5,,,,0.5555555555555556,0.48005555555555557,0.3106,0.1,0.1111111111111111,,8.85,0.1111111111111111,-3.0,,,,1.0,,,0.1111111111111111,,,22.8,,1.0,1.0,3.0,1.0,,2.0,4.0,,,1.0,3.0,2.0,2.0,2.0,,,0.5,1.0,0.3333333333333333,,0.42857142857142855,,,0.5,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,3.0,1.0,2.0,,,,1.0,2.0,,,2.0,,2.0,,,2.0,1.0,,,,1.0,,1.0,,,,,,0.5,0.5,0.25,0.5,,,,,,1.0,0.5,,,,,,,,,,,,,,3.0,,,,,,,,0.5,1.0,,,,,,,,,,,0.58795,,1.0,,1.0,,,,1.0,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-200797-202339-2037,1610612746,"Chris Paul, Ronny Turiaf, Ryan Hollins, Eric Bledsoe, Jamal Crawford","Paul, Turiaf, Hollins, Bledsoe, Crawford",101108-101142-200797-202339-2037,LAC,6.0,1,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,240.0,,6.0,,5.0,,,,,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-200797-2037-2440,1610612746,"Chris Paul, Ronny Turiaf, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Turiaf, Hollins, Crawford, Barnes",101108-101142-200797-2037-2440,LAC,677.0,5,11.0,22.0,19.0,14.0,41.0,2.0,6.0,2.0,2.0,5.0,14.0,6.0,22.0,21.0,4.0,7.0,5.0,19.0,4.0,2.0,3.0,1.0,7.0,2.0,,4.0,9.0,1.0,2.0,5.0,9.0,2.0,20.0,19.0,14.0,0.4,0.4,0.35714285714285715,0.5714285714285714,0.4444444444444444,0.7777777777777778,0.5,0.7916666666666666,,0.6666666666666666,0.4,0.5,87.2082717872969,14.045454545454545,19.36842105263158,12.681818181818182,18.473684210526315,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,1.0,0.5555555555555556,0.5168833333333334,0.5115777777777777,0.1,0.125,0.8636363636363636,8.107142857142858,0.6363636363636364,1.0,,4.0,2.0,4.0,2.0,4.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,25.3,2.0,4.0,1.0,4.0,,2.0,2.0,6.0,,,2.0,5.0,2.0,1.0,2.0,,,0.2,1.0,0.2857142857142857,,0.36363636363636365,,1.0,,0.2222222222222222,0.5,0.6666666666666666,,0.2222222222222222,0.25,0.25,,0.09090909090909091,5.0,,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,4.0,3.0,,1.0,,3.0,3.0,3.0,,0.5,0.5,1.0,0.5,,,0.07142857142857142,,,0.3333333333333333,0.5,0.5,0.5,0.5,,1.0,0.5,5.0,,,,,1.0,,1.0,3.0,,1.0,4.0,,,2.0,1.0,2.0,2.0,,0.4444444444444444,,1.0,,1.0,,,,0.25,,,,0.545125,,1.0,,,,,,,1.0,0.25,0.5,0.6666666666666666,0.3333333333333333,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-200797-2406-2440,1610612746,"Chris Paul, Ronny Turiaf, Ryan Hollins, Caron Butler, Matt Barnes","Paul, Turiaf, Hollins, Butler, Barnes",101108-101142-200797-2406-2440,LAC,70.0,1,1.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,,102.85714285714285,12.0,15.333333333333334,12.0,13.666666666666666,,,,,,,,0.4384,0.4384,0.5,0.5,1.0,19.9,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.5,,,,,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201599-2037-2406,1610612746,"Chris Paul, Ronny Turiaf, DeAndre Jordan, Jamal Crawford, Caron Butler","Paul, Turiaf, Jordan, Crawford, Butler",101108-101142-201599-2037-2406,LAC,20.0,1,,1.0,1.0,,2.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,11.0,9.0,11.0,9.0,1.0,,,,,,1.0,0.4347,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201599-2037-2440,1610612746,"Chris Paul, Ronny Turiaf, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Turiaf, Jordan, Crawford, Barnes",101108-101142-201599-2037-2440,LAC,308.0,4,5.0,9.0,8.0,5.0,17.0,2.0,2.0,,,3.0,6.0,6.0,12.0,10.0,1.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,,,2.0,5.0,,2.0,3.0,7.0,1.0,10.0,5.0,5.0,0.6666666666666666,1.0,0.5,0.25,0.375,0.2,0.5,0.35714285714285715,,,0.6666666666666666,,79.48051948051948,17.77777777777778,18.5,14.666666666666666,15.75,0.25,1.0,1.0,1.0,,,0.5,0.42791875,0.4133,0.1111111111111111,0.14285714285714285,0.4166666666666667,9.15,0.5555555555555556,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.25,0.25,0.2,27.1,1.0,2.0,,2.0,,,2.0,2.0,,1.0,2.0,3.0,,,1.0,,,0.5,,0.6666666666666666,0.5,0.4,0.5,,0.5,0.25,0.5,0.5,,0.25,,,,0.16666666666666666,2.0,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,0.5,,,,1.0,,,,,,,,4.0,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,2.0,,0.3333333333333333,,,,,,,,0.5,,,,0.4543,,,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201599-2406-2440,1610612746,"Chris Paul, Ronny Turiaf, DeAndre Jordan, Caron Butler, Matt Barnes","Paul, Turiaf, Jordan, Butler, Barnes",101108-101142-201599-2406-2440,LAC,1.0,1,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1440.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201933-202339-2037,1610612746,"Chris Paul, Ronny Turiaf, Blake Griffin, Eric Bledsoe, Jamal Crawford","Paul, Turiaf, Griffin, Bledsoe, Crawford",101108-101142-201933-202339-2037,LAC,134.0,1,2.0,4.0,4.0,3.0,8.0,,,,,1.0,2.0,2.0,7.0,4.0,1.0,2.0,,5.0,,,1.0,,3.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,5.0,3.0,,,0.5,0.5,0.8333333333333334,0.8333333333333334,0.875,0.8333333333333334,1.0,,0.5,,85.97014925373134,18.75,14.75,18.75,13.5,,,,,,,0.3333333333333333,0.3994,0.3994,0.25,0.3333333333333333,0.7142857142857143,8.3,0.75,3.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,27.6,1.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,0.5,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,0.5,,,0.5,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201933-2037-2406,1610612746,"Chris Paul, Ronny Turiaf, Blake Griffin, Jamal Crawford, Caron Butler","Paul, Turiaf, Griffin, Crawford, Butler",101108-101142-201933-2037-2406,LAC,285.0,2,5.0,10.0,10.0,10.0,20.0,,2.0,,2.0,1.0,5.0,5.0,7.0,9.0,1.0,5.0,5.0,7.0,,,,,,2.0,,4.0,4.0,1.0,5.0,3.0,6.0,,7.0,7.0,10.0,,,0.2,0.2,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.3888888888888889,,1.0,0.8,1.0,101.05263157894737,14.7,13.8,14.7,13.7,0.3333333333333333,,,,0.3333333333333333,,0.5,0.43202500000000005,0.43202500000000005,,,1.0,7.6,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,25.8,1.0,3.0,,,,,,2.0,,,2.0,,,,1.0,,,,,0.6666666666666666,,,,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,0.2,0.5,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201933-2037-2440,1610612746,"Chris Paul, Ronny Turiaf, Blake Griffin, Jamal Crawford, Matt Barnes","Paul, Turiaf, Griffin, Crawford, Barnes",101108-101142-201933-2037-2440,LAC,858.0,6,14.0,28.0,31.0,18.0,59.0,5.0,5.0,4.0,4.0,7.0,14.0,4.0,27.0,29.0,6.0,11.0,4.0,19.0,,,3.0,,9.0,3.0,2.0,11.0,15.0,6.0,11.0,5.0,4.0,,21.0,19.0,18.0,,,0.5,0.5454545454545454,0.5227272727272727,0.5357142857142857,0.5625,0.59375,1.0,0.75,0.75,1.0,99.02097902097901,14.642857142857142,14.451612903225806,14.25,13.870967741935484,0.22727272727272727,1.0,1.0,,0.2857142857142857,1.0,0.5909090909090909,0.48960227272727275,0.5008214285714285,,,0.7037037037037037,6.3999999999999995,0.6428571428571429,-2.0,2.0,5.0,2.0,8.0,3.0,5.0,0.36363636363636365,0.22727272727272727,0.14285714285714285,25.325,2.0,8.0,,1.0,3.0,,6.0,14.0,,2.0,6.0,4.0,4.0,3.0,8.0,,,1.0,0.5,0.75,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.36363636363636365,0.25,0.3333333333333333,,0.045454545454545456,,,0.13636363636363635,0.2222222222222222,4.0,3.0,3.0,2.0,,3.0,3.0,3.0,1.0,9.0,2.0,2.0,3.0,3.0,2.0,,,4.0,1.0,,2.0,,2.0,,1.0,0.375,0.3333333333333333,0.375,1.0,1.0,0.21428571428571427,,,1.0,0.4,0.4,1.0,1.0,1.0,,0.4,20.0,1.0,1.0,1.0,,,,,,1.0,,2.0,,1.0,6.0,,2.0,1.0,,0.2857142857142857,0.3333333333333333,0.5,,,0.3333333333333333,0.3333333333333333,1.0,,,0.07142857142857142,1.0,0.6987,,,,1.0,1.0,2.0,,2.0,,0.25,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201933-2037-2584,1610612746,"Chris Paul, Ronny Turiaf, Blake Griffin, Jamal Crawford, Willie Green","Paul, Turiaf, Griffin, Crawford, Green",101108-101142-201933-2037-2584,LAC,68.0,1,1.0,3.0,2.0,,5.0,1.0,1.0,,,1.0,1.0,,5.0,,,,,,2.0,1.0,2.0,1.0,5.0,2.0,,2.0,2.0,,1.0,,,,5.0,,,1.0,1.0,1.0,,1.25,,1.25,,,1.0,1.0,1.0,105.88235294117648,9.333333333333334,20.0,9.333333333333334,20.0,0.5,1.0,1.0,1.0,,,1.0,0.667025,,,,,1.2,,5.0,,,,1.0,,,0.5,,,23.2,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,3.0,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-201933-2406-2440,1610612746,"Chris Paul, Ronny Turiaf, Blake Griffin, Caron Butler, Matt Barnes","Paul, Turiaf, Griffin, Butler, Barnes",101108-101142-201933-2406-2440,LAC,7.0,2,,1.0,,1.0,1.0,,,,,,,,3.0,,,,,3.0,,,1.0,,3.0,,,,,,,,,,3.0,3.0,1.0,,,,,0.75,0.75,0.75,0.75,,,,,205.71428571428572,7.0,,7.0,,,,,,,,1.0,0.30225,0.30225,,,1.0,,1.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,0.5,0.5,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-202339-2037-2440,1610612746,"Chris Paul, Ronny Turiaf, Eric Bledsoe, Jamal Crawford, Matt Barnes","Paul, Turiaf, Bledsoe, Crawford, Barnes",101108-101142-202339-2037-2440,LAC,193.0,2,3.0,6.0,8.0,2.0,14.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,9.0,14.0,2.0,3.0,,4.0,4.0,2.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,9.0,4.0,2.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.8,0.6666666666666666,1.0,,,,104.4559585492228,19.833333333333332,9.25,19.833333333333332,9.25,0.5,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.480375,0.5086666666666667,0.2,0.2,0.4444444444444444,6.95,0.3333333333333333,-5.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-200797-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Ryan Hollins, Caron Butler","Paul, Billups, Odom, Hollins, Butler",101108-1497-1885-200797-2406,LAC,86.0,1,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,,,,,,2.0,,2.0,3.0,,,,,,,2.0,2.0,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,83.72093023255813,16.0,18.0,16.0,18.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,0.6666666666666666,0.5300666666666667,0.5300666666666667,,,1.0,4.9,1.0,2.0,,,,1.0,1.0,,0.3333333333333333,,,23.2,,1.0,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,1.0,0.5,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-1497-1885-201599-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, DeAndre Jordan, Caron Butler","Paul, Billups, Odom, Jordan, Butler",101108-1497-1885-201599-2406,LAC,496.0,4,8.0,14.0,17.0,6.0,31.0,3.0,3.0,1.0,1.0,4.0,7.0,1.0,18.0,24.0,2.0,2.0,,7.0,4.0,2.0,5.0,2.0,13.0,2.0,,3.0,6.0,3.0,6.0,3.0,3.0,2.0,12.0,7.0,6.0,0.5,0.5,0.5714285714285714,1.0,0.6538461538461539,0.7,0.6428571428571429,0.7,,1.0,0.75,1.0,89.99999999999999,16.5,15.588235294117647,15.714285714285714,15.588235294117647,0.23076923076923078,1.0,1.0,0.6666666666666666,0.2,1.0,0.6923076923076923,0.5024961538461539,0.48793,0.14285714285714285,0.25,0.3888888888888889,10.914285714285715,0.42857142857142855,-6.0,2.0,5.0,3.0,6.0,3.0,5.0,0.46153846153846156,0.38461538461538464,0.6,25.933333333333334,,1.0,1.0,3.0,1.0,,6.0,4.0,,1.0,1.0,3.0,3.0,3.0,5.0,,1.0,1.5,0.6,0.5,0.3333333333333333,0.4,0.5,,,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.3333333333333333,3.0,,,3.0,1.0,3.0,,,1.0,9.0,,3.0,,3.0,3.0,,,2.0,,,,,,,1.0,0.5,0.3333333333333333,0.5,,1.5,,,,0.5,0.6,0.6,1.0,,,0.3333333333333333,0.6,8.0,,,,2.0,2.0,2.0,2.0,,,,1.0,,,2.0,,,,1.0,0.5,,,,,,,,1.0,1.0,,,0.504525,,,,,,1.0,1.0,,,,,0.5,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
