EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,FoulsDrawn,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,NonHeaveArc3FGA,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Charge Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,DefAtRimReboundPct,LongMidRangePctAssisted,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PtsUnassisted3s,Fg2aBlocked,FTOffRebounds,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Travels,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
1626149-1628983-1629013-201163-202066,1610612746,"Montrezl Harrell, Shai Gilgeous-Alexander, Landry Shamet, Wilson Chandler, Garrett Temple","Harrell, Gilgeous-Alexander, Shamet, Chandler, Temple",1626149-1628983-1629013-201163-202066,LAC,49.0,1,2.0,1.0,-2.0,1.0,2.0,3.0,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,88.16326530612245,34.0,7.5,34.0,7.5,,,,,,,,,0.414,13.3,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1626149-1628983-1629013-201568-201976,1610612746,"Montrezl Harrell, Shai Gilgeous-Alexander, Landry Shamet, Danilo Gallinari, Patrick Beverley","Harrell, Gilgeous-Alexander, Shamet, Gallinari, Beverley",1626149-1628983-1629013-201568-201976,LAC,627.0,5,5.0,10.0,3.0,21.0,21.0,42.0,5.0,7.0,2.0,2.0,7.0,10.0,4.0,6.0,31.0,28.0,2.0,6.0,2.0,8.0,1.0,18.0,3.0,6.0,8.0,7.0,30.0,0.5,0.6666666666666666,0.6666666666666666,0.7,0.8125,0.8157894736842105,0.375,0.6,0.75,0.6666666666666666,96.45933014354068,13.476190476190476,16.38095238095238,13.047619047619047,15.523809523809524,0.4375,0.7142857142857143,0.8333333333333334,0.125,1.0,1.0,0.5,0.5,0.466315625,13.919999999999998,25.400000000000002,10.0,9.0,2.0,2.0,,1.0,1.0,1.0,5.0,4.0,4.0,3.0,4.0,2.0,19.0,12.0,6.0,2.0,,3.0,6.0,,2.0,19.0,10.0,0.8571428571428571,0.8571428571428571,0.75,1.0,1.0625,1.0555555555555556,0.125,1.0,1.0,1.0,0.0625,,,,0.125,1.0,0.46645,0.1111111111111111,0.16666666666666666,0.6129032258064516,0.47619047619047616,1.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,,4.0,1.0,,0.5,1.0,1.0,0.25,0.125,1.0,2.0,,1.0,,1.0,1.0,,2.0,2.0,0.25,0.6666666666666666,,0.4,1.0,,,0.3762,0.03225806451612903,,,2.0,,2.0,3.0,,,,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,0.5,0.5,,0.5,0.5,0.5,,,,,0.375,0.6666666666666666,0.5,4.0,1.0,1.0,,,0.8,,2.0,6.0,1.0,,1.0,,,,0.1,,,,,0.25,,,,,,,,,,,,,,0.14285714285714285,,,1610612746,2019,2018-19,True
1626149-1628983-1629013-201568-202066,1610612746,"Montrezl Harrell, Shai Gilgeous-Alexander, Landry Shamet, Danilo Gallinari, Garrett Temple","Harrell, Gilgeous-Alexander, Shamet, Gallinari, Temple",1626149-1628983-1629013-201568-202066,LAC,15.0,1,,,-2.0,2.0,1.0,3.0,,,,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,288.0,6.5,2.0,6.5,2.0,,,,,,,,1.0,0.34605,,26.7,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.34605,,,,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1626149-1628983-1629013-201568-203210,1610612746,"Montrezl Harrell, Shai Gilgeous-Alexander, Landry Shamet, Danilo Gallinari, JaMychal Green","Harrell, Gilgeous-Alexander, Shamet, Gallinari, Green",1626149-1628983-1629013-201568-203210,LAC,71.0,1,,1.0,5.0,3.0,2.0,5.0,1.0,1.0,,,1.0,1.0,1.0,2.0,5.0,,,,,1.0,,2.0,,2.0,2.0,,5.0,,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,1.0,,101.40845070422534,9.666666666666666,21.0,9.666666666666666,21.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.4940333333333333,15.0,27.5,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,1.0,,,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1626149-1629013-201568-201976-202066,1610612746,"Montrezl Harrell, Landry Shamet, Danilo Gallinari, Patrick Beverley, Garrett Temple","Harrell, Shamet, Gallinari, Beverley, Temple",1626149-1629013-201568-201976-202066,LAC,55.0,1,,1.0,-1.0,3.0,3.0,6.0,,,,1.0,,,1.0,4.0,3.0,4.0,,,,,,,,,1.0,1.0,3.0,,0.25,0.25,,0.375,0.375,1.0,,,,157.0909090909091,11.0,7.333333333333333,9.0,7.333333333333333,,,,0.25,,,,1.0,0.480825,,28.9,3.0,3.0,,,,,,1.0,,,,1.0,4.0,,3.0,,,,,,,,,3.0,3.0,,,0.25,,0.375,0.375,,,,,,,,,0.25,,0.480825,,,1.0,1.0,,,3.0,3.0,,,,,,,,,,,,0.75,,,1.0,1.0,,1.0,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612746,2019,2018-19,True
1626149-1629013-201976-202066-203210,1610612746,"Montrezl Harrell, Landry Shamet, Patrick Beverley, Garrett Temple, JaMychal Green","Harrell, Shamet, Beverley, Temple, Green",1626149-1629013-201976-202066-203210,LAC,14.0,1,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,1.0,,,,,,,,0.3104,22.9,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3104,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627820-1627826-1628414-1629010-201163,1610612746,"Tyrone Wallace, Ivica Zubac, Sindarius Thornwell, Jerome Robinson, Wilson Chandler","Wallace, Zubac, Thornwell, Robinson, Chandler",1627820-1627826-1628414-1629010-201163,LAC,439.0,1,4.0,7.0,-4.0,15.0,15.0,30.0,3.0,5.0,1.0,1.0,4.0,7.0,2.0,5.0,15.0,19.0,2.0,6.0,2.0,5.0,1.0,12.0,4.0,5.0,5.0,1.0,15.0,1.0,0.4,0.4,0.5714285714285714,0.5833333333333334,0.625,0.4166666666666667,0.4,0.38461538461538464,,98.40546697038725,15.2,14.066666666666666,15.2,12.2,0.4166666666666667,0.6,0.6,0.08333333333333333,1.0,1.0,1.0,0.5,0.4822666666666667,15.242857142857144,25.56,5.0,15.0,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,,,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,,5.0,0.75,0.75,,,,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,,,0.45675,0.08333333333333333,0.14285714285714285,,0.3333333333333333,,,4.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,,0.3333333333333333,1.0,0.25,0.25,1.0,,,,,0.6666666666666666,,0.25,2.0,,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627820-1627826-1629010-201163-202066,1610612746,"Tyrone Wallace, Ivica Zubac, Jerome Robinson, Wilson Chandler, Garrett Temple","Wallace, Zubac, Robinson, Chandler, Temple",1627820-1627826-1629010-201163-202066,LAC,110.0,1,,2.0,-5.0,4.0,4.0,8.0,,2.0,,,1.0,3.0,,,2.0,7.0,2.0,,,,,,,2.0,2.0,1.0,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,104.72727272727273,15.75,11.75,15.75,11.75,0.6666666666666666,,,,,,,,0.4598,14.333333333333334,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627820-1628414-1629010-201163-203210,1610612746,"Tyrone Wallace, Sindarius Thornwell, Jerome Robinson, Wilson Chandler, JaMychal Green","Wallace, Thornwell, Robinson, Chandler, Green",1627820-1628414-1629010-201163-203210,LAC,101.0,1,,2.0,2.0,4.0,3.0,7.0,1.0,2.0,,,1.0,3.0,,,2.0,,2.0,,,,,,1.0,2.0,2.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,,99.8019801980198,17.25,10.666666666666666,17.25,10.666666666666666,0.6666666666666666,0.5,0.5,,,,,,0.381,15.933333333333332,,4.0,3.0,,,,1.0,,,,1.0,3.0,,,,2.0,,,,,,,,,2.0,4.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,,,0.381,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627826-1628414-1628983-1629010-1629013,1610612746,"Ivica Zubac, Sindarius Thornwell, Shai Gilgeous-Alexander, Jerome Robinson, Landry Shamet","Zubac, Thornwell, Gilgeous-Alexander, Robinson, Shamet",1627826-1628414-1628983-1629010-1629013,LAC,145.0,1,,2.0,,6.0,5.0,11.0,1.0,1.0,,1.0,2.0,4.0,,1.0,4.0,4.0,2.0,,,1.0,,2.0,2.0,3.0,4.0,1.0,4.0,,,,0.5,0.4,0.4,0.2,1.0,0.75,,109.24137931034484,13.833333333333334,12.4,12.833333333333334,12.2,0.2,1.0,1.0,0.2,,,,0.6,0.49779999999999996,7.625,24.8,6.0,5.0,1.0,2.0,,1.0,,1.0,,2.0,4.0,,1.0,,4.0,2.0,1.0,,,,,,,4.0,6.0,0.5,0.5,,0.5,0.4,0.4,0.4,0.5,1.0,,0.2,,,,0.2,,0.49779999999999996,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,0.5,0.5,,0.4,0.5,1.0,,1.0,,,,1.0,,1.0,,,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,0.25,0.5,,,,,,,,1.0,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627826-1628983-1629010-201163-202066,1610612746,"Ivica Zubac, Shai Gilgeous-Alexander, Jerome Robinson, Wilson Chandler, Garrett Temple","Zubac, Gilgeous-Alexander, Robinson, Chandler, Temple",1627826-1628983-1629010-201163-202066,LAC,80.0,1,,1.0,,3.0,3.0,6.0,1.0,1.0,,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,1.0,2.0,3.0,2.0,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,108.0,15.666666666666666,11.0,14.333333333333334,10.666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.46649999999999997,14.55,22.6,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,0.5,0.5,,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612746,2019,2018-19,True
1627826-1628983-1629013-201568-201976,1610612746,"Ivica Zubac, Shai Gilgeous-Alexander, Landry Shamet, Danilo Gallinari, Patrick Beverley","Zubac, Gilgeous-Alexander, Shamet, Gallinari, Beverley",1627826-1628983-1629013-201568-201976,LAC,1354.0,3,11.0,23.0,12.0,50.0,49.0,99.0,5.0,11.0,,2.0,17.0,29.0,4.0,11.0,54.0,42.0,6.0,9.0,3.0,17.0,,37.0,13.0,21.0,26.0,10.0,49.0,0.75,0.36363636363636365,0.36363636363636365,0.5862068965517241,0.575,0.6162790697674418,0.275,0.7647058823529411,0.7142857142857143,1.0,105.28803545051699,11.54,15.857142857142858,10.9,15.061224489795919,0.275,0.45454545454545453,0.45454545454545453,0.05,,,,0.55,0.49007750000000005,10.437931034482759,26.281818181818185,,,8.0,11.0,4.0,7.0,,,8.0,,,,,,,28.0,14.0,6.0,4.0,4.0,8.0,1.0,4.0,,,0.8235294117647058,0.875,,,,,0.275,0.7272727272727273,0.8,0.75,0.175,0.5714285714285714,0.6666666666666666,1.0,,,,0.09302325581395349,0.125,,,,,9.0,9.0,7.0,9.0,6.0,3.0,,12.0,,,0.75,0.6363636363636364,0.6666666666666666,0.225,,,5.0,2.0,2.0,2.0,,5.0,2.0,3.0,5.0,0.625,0.25,0.2857142857142857,0.2631578947368421,,0.4,0.5,0.5249,0.09259259259259259,1.0,1.0,4.0,1.0,,,1.0,1.0,2.0,4.0,3.0,1.0,6.0,4.0,2.0,,1.0,,4.0,1.0,1.0,3.0,5.0,3.0,,0.5,0.5,0.625,1.0,0.6666666666666666,0.16666666666666666,0.75,0.6,0.4444444444444444,0.4444444444444444,0.75,0.25,1.0,0.5,,,,0.4444444444444444,4.0,2.0,3.0,,0.6,0.8,3.0,,3.0,2.0,,,,1.0,1.0,0.06896551724137931,0.09090909090909091,0.14285714285714285,,0.5,,,,,,1.0,,,,,,,,,,,,1610612746,2019,2018-19,True
1628983-1629013-201568-201976-203210,1610612746,"Shai Gilgeous-Alexander, Landry Shamet, Danilo Gallinari, Patrick Beverley, JaMychal Green","Gilgeous-Alexander, Shamet, Gallinari, Beverley, Green",1628983-1629013-201568-201976-203210,LAC,3364.0,6,27.0,56.0,-17.0,112.0,114.0,226.0,8.0,18.0,2.0,3.0,40.0,71.0,9.0,33.0,126.0,143.0,28.0,24.0,8.0,34.0,2.0,76.0,14.0,36.0,47.0,29.0,116.0,0.8888888888888888,0.2727272727272727,0.2727272727272727,0.5633802816901409,0.5144230769230769,0.5585585585585585,0.3173076923076923,0.6666666666666666,0.7446808510638298,0.3333333333333333,96.74197384066586,14.580357142857142,15.18421052631579,14.446428571428571,14.359649122807017,0.17307692307692307,0.4444444444444444,0.47058823529411764,0.028846153846153848,0.6666666666666666,0.6666666666666666,1.0,0.6538461538461539,0.5146682692307692,7.709859154929577,26.051515151515154,2.0,10.0,22.0,35.0,10.0,18.0,,,19.0,,,,1.0,2.0,2.0,52.0,26.0,13.0,8.0,11.0,20.0,3.0,8.0,2.0,2.0,0.65,0.7027027027027027,,,,0.5,0.33653846153846156,0.6285714285714286,0.6875,0.5909090909090909,0.17307692307692307,0.5555555555555556,0.5882352941176471,0.8,,,0.4767,0.08181818181818182,0.10526315789473684,0.015873015873015872,0.017857142857142856,,,30.0,30.0,21.0,4.0,4.0,8.0,,12.0,,1.0,0.3333333333333333,0.8076923076923077,0.8333333333333334,0.28846153846153844,,,6.0,,11.0,,,10.0,1.0,10.0,11.0,0.45454545454545453,0.3225806451612903,0.041666666666666664,0.2,0.125,0.043478260869565216,,0.5549299999999999,0.07936507936507936,4.0,10.0,7.0,,,1.0,5.0,,6.0,7.0,6.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,5.0,,,1.0,5.0,5.0,1.0,,0.45454545454545453,0.45454545454545453,1.0,0.6153846153846154,0.1,0.75,1.0,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.9090909090909091,0.4,,,1.0,,0.23333333333333334,5.0,4.0,,2.0,0.7142857142857143,0.625,2.0,1.0,3.0,5.0,,3.0,,2.0,4.0,0.07042253521126761,0.08571428571428572,0.05555555555555555,,0.5,0.06,,,,,,,1.0,,0.029411764705882353,,,,,0.05555555555555555,,,1610612746,2019,2018-19,True
