EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,PenaltyCorner3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,Offensive Fouls,BlockingFoulsDrawn,OffShortMidRangeReboundPct,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFouls,SelfORebPct,Travels,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,DefensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,BlockedCorner3,team_id,year,season,team_vs
200761-201156-2200-2581-959,1610612747,"Shawne Williams, Nick Young, Pau Gasol, Steve Blake, Steve Nash","Williams, Young, Gasol, Blake, Nash",200761-201156-2200-2581-959,LAL,1365.0,2,23.0,6.0,50.0,47.0,,,2.0,97.0,3.0,6.0,,,,1.0,9.0,,3.0,,5.0,10.0,1.0,1.0,,,8.0,23.0,5.0,13.0,15.0,46.0,40.0,1.0,1.0,1.0,5.0,,,,,,10.0,15.0,,,10.0,5.0,1.0,5.0,5.0,10.0,,2.0,1.0,25.0,,8.0,13.0,21.0,2.0,23.0,3.0,2.0,1.0,7.0,,5.0,2.0,9.0,,,1.0,7.0,10.0,16.0,,5.0,5.0,4.0,5.0,41.0,,,0.625,0.625,1.0,0.38461538461538464,1.0,,0.38461538461538464,0.34782608695652173,,0.4305555555555556,1.25,,0.5348837209302325,1.25,,0.3611111111111111,0.043478260869565216,,0.1111111111111111,0.7777777777777778,0.7222222222222222,0.7272727272727273,,0.7241379310344828,0.08695652173913043,,,0.8,0.7142857142857143,0.75,102.32967032967034,13.46,14.72340425531915,13.04,13.340425531914894,0.16666666666666666,0.5,0.5,0.6666666666666666,0.25,0.1111111111111111,0.125,1.0,0.08333333333333333,,,,0.2777777777777778,0.5,0.5,,0.5,1.0,,,,,,0.5277777777777778,0.5,0.4940444444444444,,0.16279069767441862,0.17857142857142858,0.10869565217391304,,10.408695652173913,25.4,,,4.0,8.0,,,1.0,,,6.0,,5.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,0.13333333333333333,0.3333333333333333,0.125,0.5714285714285714,0.8333333333333334,0.4,0.2222222222222222,0.5,0.5,0.5,1.0,,,,,0.462,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,0.13333333333333333,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-201975-202325-203527,1610612747,"Shawne Williams, Jordan Hill, Jodie Meeks, Wesley Johnson, Ryan Kelly","Williams, Hill, Meeks, Johnson, Kelly",200761-201941-201975-202325-203527,LAL,162.0,1,3.0,-3.0,6.0,7.0,4.0,6.0,,13.0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,2.0,3.0,,1.0,3.0,7.0,10.0,,,,,2.0,3.0,,1.0,5.0,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,,,2.0,,2.0,,,,,,,1.0,1.0,,,1.0,3.0,2.0,3.0,1.0,2.0,,,,7.0,5.0,4.0,0.5,0.5,,,,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.7,,0.625,0.25,,,,,,,,,,,,,,,115.55555555555554,17.833333333333332,7.857142857142857,17.833333333333332,7.0,,,,,0.25,1.0,1.0,,,,,,0.25,,,,,,,,,0.25,,0.25,,0.434075,0.434075,0.4,0.5,,0.7142857142857143,11.733333333333334,25.4,0.6666666666666666,,1.0,2.0,,,,,1.0,2.0,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-201975-202325-2581,1610612747,"Shawne Williams, Jordan Hill, Jodie Meeks, Wesley Johnson, Steve Blake","Williams, Hill, Meeks, Johnson, Blake",200761-201941-201975-202325-2581,LAL,225.0,1,4.0,6.0,7.0,7.0,,7.0,1.0,14.0,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,3.0,,,,,2.0,3.0,2.0,3.0,2.0,12.0,6.0,1.0,,,,,,,,,2.0,3.0,3.0,,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,1.0,,1.0,12.0,,,0.5,0.5,0.5,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,,0.8571428571428571,,,0.5,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,1.0,89.6,12.714285714285714,19.428571428571427,12.0,19.428571428571427,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.8333333333333334,0.6666666666666666,0.5100833333333333,,0.14285714285714285,0.25,,,6.6000000000000005,25.366666666666664,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-201975-203088-203527,1610612747,"Shawne Williams, Jordan Hill, Jodie Meeks, Kendall Marshall, Ryan Kelly","Williams, Hill, Meeks, Marshall, Kelly",200761-201941-201975-203088-203527,LAL,137.0,1,2.0,-6.0,4.0,4.0,,,,8.0,,,,,,,,,,,,3.0,,,,,,1.0,,3.0,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,1.0,,,1.0,,,,1.0,,,84.08759124087592,20.0,14.25,20.0,14.25,,,,,,,,,,,,,0.75,,,,,,,,,,,0.75,,0.4717375,,,,,,6.4,25.266666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-202325-203088-203527,1610612747,"Shawne Williams, Jordan Hill, Wesley Johnson, Kendall Marshall, Ryan Kelly","Williams, Hill, Johnson, Marshall, Kelly",200761-201941-202325-203088-203527,LAL,257.0,2,4.0,-4.0,7.0,8.0,6.0,5.0,,15.0,,1.0,,,1.0,,2.0,,,,,,,,,,,4.0,,,1.0,1.0,5.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,3.0,4.0,,4.0,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,3.0,2.0,,,1.0,,1.0,1.0,1.0,6.0,,,,,,,,,,,,,0.1,,0.125,,,,,1.0,0.5,,,0.5,,,,1.0,,,84.04669260700389,15.0,19.0,15.0,18.75,0.25,,,,0.5,,,,,,,,,,,,,,0.3333333333333333,,,,,0.25,,0.413025,0.43796666666666667,,,,1.0,10.525,,0.8571428571428571,,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,0.5,0.3333333333333333,1.0,0.25,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-202325-203088-2549,1610612747,"Shawne Williams, Jordan Hill, Wesley Johnson, Kendall Marshall, Chris Kaman","Williams, Hill, Johnson, Marshall, Kaman",200761-201941-202325-203088-2549,LAL,154.0,1,3.0,-1.0,6.0,5.0,3.0,5.0,1.0,11.0,,,,,,,2.0,,,,,1.0,,,,,1.0,4.0,,1.0,2.0,4.0,5.0,1.0,,,,1.0,2.0,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,,,1.0,1.0,2.0,4.0,,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,0.25,0.5,0.2,,0.5,0.2857142857142857,,0.3333333333333333,0.2,,,,,1.0,,1.0,1.0,0.25,1.0,,,,,102.85714285714285,14.333333333333334,13.6,13.5,13.6,,,,,0.4,,,,,,,,0.2,,,,,,,,,,,0.2,,0.42960000000000004,0.3918,0.2857142857142857,0.3333333333333333,,0.5,11.65,25.2,0.5,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-202333-2581-959,1610612747,"Shawne Williams, Jordan Hill, Xavier Henry, Steve Blake, Steve Nash","Williams, Hill, Henry, Blake, Nash",200761-201941-202333-2581-959,LAL,89.0,1,1.0,,3.0,3.0,,,,6.0,,,,,,1.0,1.0,,,,,1.0,,,,,2.0,2.0,,1.0,,4.0,4.0,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,2.0,3.0,,,,,,,,4.0,,,0.5,0.5,,,,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,97.07865168539325,13.0,16.666666666666668,13.0,15.0,,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.46531666666666666,,,,,,10.55,26.6,,,1.0,1.0,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-203088-203135-203527,1610612747,"Shawne Williams, Jordan Hill, Kendall Marshall, Robert Sacre, Ryan Kelly","Williams, Hill, Marshall, Sacre, Kelly",200761-201941-203088-203135-203527,LAL,303.0,1,5.0,-2.0,10.0,12.0,4.0,5.0,1.0,22.0,1.0,3.0,,,,2.0,2.0,,1.0,1.0,,,,,,,4.0,6.0,,1.0,2.0,10.0,12.0,,,,,1.0,1.0,,1.0,3.0,6.0,,,,,,,3.0,,3.0,,1.0,1.0,6.0,,1.0,4.0,6.0,1.0,7.0,,,,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,,1.0,1.0,1.0,1.0,10.0,3.0,4.0,0.75,0.75,,,,,,0.6666666666666666,1.0,0.5714285714285714,,0.5,0.5555555555555556,,0.5,0.14285714285714285,,,,0.6666666666666666,1.0,1.0,,1.0,0.3333333333333333,,,,1.0,,104.55445544554456,15.2,12.583333333333334,15.2,11.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,,,,,,,,,0.5,,,0.5714285714285714,,0.4829142857142857,0.46105,0.2222222222222222,0.14285714285714285,,0.3,8.299999999999999,23.5,0.4,,1.0,1.0,,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,0.5,0.5,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-203088-203135-2581,1610612747,"Shawne Williams, Jordan Hill, Kendall Marshall, Robert Sacre, Steve Blake","Williams, Hill, Marshall, Sacre, Blake",200761-201941-203088-203135-2581,LAL,181.0,1,3.0,5.0,4.0,4.0,,,2.0,8.0,2.0,4.0,3.0,,,,,,2.0,,,,,,,,2.0,5.0,,2.0,1.0,5.0,,3.0,,,3.0,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,0.4,,0.2857142857142857,0.3333333333333333,,0.35714285714285715,0.5,,0.2857142857142857,0.4,0.5,,,1.0,0.5,0.5,0.75,0.6,,0.5,1.0,0.5,,63.646408839779006,17.75,27.5,11.75,22.25,0.5714285714285714,0.5,1.0,,,,,,0.2857142857142857,,,,,,,1.0,,,,,,,,0.8571428571428571,,0.5358642857142858,,0.14285714285714285,0.2,0.6,,3.5200000000000005,23.9,,1.0,,1.0,,,1.0,1.0,,4.0,,,,2.0,,,,,1.0,,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,,,1.0,,0.14285714285714285,,,,,0.3333333333333333,,,,0.48645,,,,,,,1.0,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-203088-2549-2581,1610612747,"Shawne Williams, Jordan Hill, Kendall Marshall, Chris Kaman, Steve Blake","Williams, Hill, Marshall, Kaman, Blake",200761-201941-203088-2549-2581,LAL,211.0,1,4.0,,6.0,7.0,3.0,,1.0,13.0,2.0,2.0,,,,,1.0,,,,1.0,2.0,,,1.0,2.0,2.0,4.0,1.0,2.0,,7.0,7.0,1.0,,,,,1.0,1.0,2.0,3.0,4.0,3.0,,,2.0,1.0,1.0,2.0,1.0,3.0,,2.0,,7.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,3.0,,,,,,,7.0,3.0,3.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.5,,0.5833333333333334,,0.5,0.5833333333333334,,0.5,0.3333333333333333,0.25,,,,1.0,1.0,,1.0,0.3333333333333333,,,,1.0,,88.72037914691943,15.833333333333334,16.571428571428573,13.166666666666666,16.571428571428573,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.4468083333333333,0.4895833333333333,,,,0.42857142857142855,7.8,25.75,0.5,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,0.5,,1.0,,1.0,,0.16666666666666666,,,,1.0,,,,,0.4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-203135-203527-2581,1610612747,"Shawne Williams, Jordan Hill, Robert Sacre, Ryan Kelly, Steve Blake","Williams, Hill, Sacre, Kelly, Blake",200761-201941-203135-203527-2581,LAL,58.0,1,1.0,1.0,3.0,2.0,,,,5.0,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,0.5,,0.5,,,,,0.5,,124.13793103448276,5.0,21.5,5.0,19.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.4023,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201941-2549-2581-959,1610612747,"Shawne Williams, Jordan Hill, Chris Kaman, Steve Blake, Steve Nash","Williams, Hill, Kaman, Blake, Nash",200761-201941-2549-2581-959,LAL,226.0,1,4.0,-11.0,8.0,9.0,2.0,3.0,,17.0,1.0,1.0,,,,1.0,4.0,,,,,1.0,,,,,2.0,6.0,,1.0,1.0,5.0,16.0,,,,,,1.0,,,,4.0,,,,1.0,,,2.0,,2.0,,1.0,1.0,4.0,,,2.0,2.0,,2.0,,,,1.0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,1.0,1.0,,,,,,0.3333333333333333,,0.2857142857142857,,,0.35714285714285715,,,0.14285714285714285,,,,1.0,0.5,,,0.4,,,,,,,108.31858407079646,14.75,12.0,14.75,10.555555555555555,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,,,,,0.14285714285714285,,,,,,,,,,,0.2857142857142857,,0.47086428571428574,0.4158,0.14285714285714285,0.16666666666666666,,,12.516666666666666,25.7,0.25,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,1.0,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201975-202325-202333-203135,1610612747,"Shawne Williams, Jodie Meeks, Wesley Johnson, Xavier Henry, Robert Sacre","Williams, Meeks, Johnson, Henry, Sacre",200761-201975-202325-202333-203135,LAL,762.0,2,13.0,9.0,26.0,26.0,16.0,2.0,2.0,52.0,4.0,6.0,1.0,3.0,5.0,2.0,3.0,,,,2.0,6.0,,,,2.0,8.0,15.0,2.0,6.0,9.0,31.0,22.0,2.0,,,4.0,5.0,10.0,,2.0,15.0,4.0,6.0,,,6.0,2.0,1.0,2.0,2.0,4.0,,1.0,,10.0,1.0,7.0,5.0,13.0,2.0,15.0,2.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,3.0,5.0,7.0,11.0,,4.0,1.0,1.0,1.0,27.0,15.0,16.0,0.25,0.2857142857142857,1.0,0.3333333333333333,,,0.3333333333333333,0.5333333333333333,0.5,0.5238095238095238,1.0,0.4166666666666667,0.5961538461538461,1.0,0.5,0.2857142857142857,0.06666666666666667,,,1.0,0.8333333333333334,1.0,0.25,0.9230769230769231,0.09090909090909091,0.25,,,1.0,1.0,98.26771653543308,12.038461538461538,17.26923076923077,11.461538461538462,16.653846153846153,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.25,0.14285714285714285,0.6666666666666666,0.6666666666666666,,,,,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,,,0.4166666666666667,0.6,,0.16666666666666666,,0.5714285714285714,0.3333333333333333,0.4874928571428571,0.49679999999999996,0.2,0.21052631578947367,0.12903225806451613,0.4838709677419355,6.913333333333333,26.683333333333334,0.6153846153846154,1.0,2.0,6.0,,,2.0,,5.0,12.0,2.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,0.16666666666666666,1.0,1.0,,,,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.4,0.5,1.0,1.0,,,,0.5336,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,0.16666666666666666,,,,,,,,,1610612747,2014,2013-14,False
200761-201975-202325-202333-2200,1610612747,"Shawne Williams, Jodie Meeks, Wesley Johnson, Xavier Henry, Pau Gasol","Williams, Meeks, Johnson, Henry, Gasol",200761-201975-202325-202333-2200,LAL,628.0,3,10.0,-11.0,22.0,23.0,1.0,1.0,1.0,45.0,3.0,5.0,,,,,4.0,1.0,1.0,,,3.0,,,,,3.0,12.0,1.0,4.0,6.0,15.0,26.0,,,,,,,,,,4.0,3.0,,,3.0,,,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,3.0,6.0,9.0,1.0,10.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,5.0,8.0,,4.0,,,,15.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.25,,0.28125,,,0.375,,,0.25,,,,0.5,0.8571428571428571,0.6,0.3333333333333333,0.75,0.08333333333333333,0.3333333333333333,,1.0,0.75,,103.18471337579618,14.136363636363637,13.782608695652174,13.636363636363637,12.869565217391305,0.3125,0.6,0.6,0.6666666666666666,0.25,,,,0.0625,1.0,1.0,1.0,0.1875,,,,,,,,,,,0.5625,,0.538521875,,0.2,0.25,,,9.191666666666666,24.95,0.045454545454545456,,,3.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
200761-201975-202325-203088-2200,1610612747,"Shawne Williams, Jodie Meeks, Wesley Johnson, Kendall Marshall, Pau Gasol","Williams, Meeks, Johnson, Marshall, Gasol",200761-201975-202325-203088-2200,LAL,186.0,1,3.0,-3.0,5.0,6.0,,,1.0,11.0,1.0,2.0,2.0,,,,,,2.0,,,1.0,,,,,2.0,3.0,,3.0,,4.0,7.0,2.0,,,2.0,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,2.0,3.0,,,,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,2.0,,,0.5,0.5,,,,,,0.6666666666666666,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.5,0.3333333333333333,0.5,,1.0,0.5,,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,85.16129032258064,17.4,16.5,16.0,11.833333333333334,0.3333333333333333,0.5,1.0,1.0,,,,,0.3333333333333333,,,,0.16666666666666666,,,1.0,,,,,,,,0.8333333333333334,,0.5671833333333333,,,,0.5,,4.266666666666667,23.8,,1.0,1.0,1.0,,,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,0.5,,,,1.0,1.0,,,1.0,,0.16666666666666666,1.0,1.0,,,0.5,,,,0.6957,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2014,2013-14,False
